cf5bf6be1f6ad8d2be99e55f80cbbd110a8b3d7a,DELETE,regular-file,auth-frontend/.venv/Lib/site-packages/pip/_internal/utils/subprocess.py,9197,
8ee8a1cb18017880cd0bebd66bc2cec5702118c6,DELETE,regular-file,auth-frontend/.venv/Lib/site-packages/pip/_internal/utils/temp_dir.py,7702,
78b5c13ced3d0a429b6d292e2b0b985d50909942,DELETE,regular-file,auth-frontend/.venv/Lib/site-packages/pip/_internal/utils/unpacking.py,8821,
6ba2e04f350792e2c0021cf7ba7f40b25dc6cd51,DELETE,regular-file,auth-frontend/.venv/Lib/site-packages/pip/_internal/utils/urls.py,1759,
c926db4c33215425c838ebf3de02a204f7863e50,DELETE,regular-file,auth-frontend/.venv/Lib/site-packages/pip/_internal/utils/virtualenv.py,3459,
e5e3f34ed81453ce759c6ade8b2def733e9063e2,DELETE,regular-file,auth-frontend/.venv/Lib/site-packages/pip/_internal/utils/wheel.py,4549,
b6beddbe6d24d2949dc89ed07abfebd59d8b63b9,DELETE,regular-file,auth-frontend/.venv/Lib/site-packages/pip/_internal/vcs/__init__.py,596,
06c80e48a3923520782fce059f0120714f08d955,DELETE,regular-file,auth-frontend/.venv/Lib/site-packages/pip/_internal/vcs/bazaar.py,3518,
8d1d499376744954308bdf96f80e5b5a39a24195,DELETE,regular-file,auth-frontend/.venv/Lib/site-packages/pip/_internal/vcs/git.py,18116,
2a005e0aff2df95f01aff4706b48af5da0c81db1,DELETE,regular-file,auth-frontend/.venv/Lib/site-packages/pip/_internal/vcs/mercurial.py,5238,
2cd6f0ae9d29a1e8cb58033b077f9b0ea7ceac5c,DELETE,regular-file,auth-frontend/.venv/Lib/site-packages/pip/_internal/vcs/subversion.py,11728,
02bbf68e7ad3ce14f191af24260312e817e12df7,DELETE,regular-file,auth-frontend/.venv/Lib/site-packages/pip/_internal/vcs/versioncontrol.py,22811,
